GDAX_id,buy/sell,datetime,fiat_balance,price,product_id,quantity,status
356a69db-1b94-4bff-a1e7-7b6a8666345a,ETH-USD,2018-06-18 12:31:53,buy,511.13,0.3804650811352837,pending,1944.6711692067756000
a55898fa-0d2a-4f0b-86fb-b51c9f053b44,ETH-USD,2018-06-18 12:34:53,buy,509.33,0.305447750992829,pending,1400.2051905334756000
65a9399d-38f5-44a3-bf8f-eb09428abafb,ETH-USD,2018-06-18 12:37:53,buy,509.98,0.2440467729500717,pending,1244.5897326907756000
ce4f7155-c5fb-48df-b3d8-f18ac3eb1e03,ETH-USD,2018-06-18 12:43:54,buy,514.49,0.2419074681122618,pending,1244.5897326907756000
10e9f9f2-e511-41ad-a605-e4c644ed8905,ETH-USD,2018-06-18 12:46:54,buy,515.23,0.1932480354879909,pending,995.6718532447756000
48767a3a-ca21-4e61-b2d2-4ab8beef61f6,ETH-USD,2018-06-18 12:49:55,buy,513.86,0.15501062098096285,rejected,796.5375769727756000
fc96fb4e-f26f-416f-9be9-7da0440140aa,ETH-USD,2018-06-18 12:52:55,buy,513.55,0.15510419179686025,pending,796.5375769727756000
a399094c-7ba7-4526-ac9a-ac508b46b741,ETH-USD,2018-06-18 12:55:55,buy,513.12,0.12418735694141246,pending,637.2301659377756000
55ccff1d-d375-4a9b-9a03-d51c8434d989,ETH-USD,2018-06-18 12:58:55,buy,511.83,0.11205032502232688,pending,573.5071785617756000
6ceeeec6-56dd-4f64-9ade-d8c490d6bd85,ETH-USD,2018-06-18 13:01:56,buy,513.86,0.08928614845303694,pending,458.8058024407756000
3bdb0184-6790-4156-9d2f-b2cd5cd3bc05,ETH-USD,2018-06-18 13:04:56,buy,513.62,0.08039508724247023,pending,412.9252470947756000
edf88b5e-3eaf-4119-8525-63dd6c0dd619,ETH-USD,2018-06-18 13:07:56,buy,513.14,0.07242326990582992,pending,371.6327671947756000
fb04bf4c-d104-478f-ba1f-116362c0e7d6,ETH-USD,2018-06-18 13:10:57,buy,515.98,0.07202464576045112,pending,371.6327671947756000
1d859136-26cf-4783-b42c-796b80f5e55e,ETH-USD,2018-06-18 13:16:57,buy,521.22,0.07130055776731047,pending,371.6327671947756000
4707c7ae-c066-4e25-8e8a-bea8fc09e8b6,ETH-USD,2018-06-18 13:19:57,buy,520.79,0.05708755212461369,pending,297.3062627097756000
